what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1281642898215
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1281642898225
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1281642898247
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1281642898273
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1281642898291
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1281642898310
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1281642898323
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1281642898329
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1281642898329
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1281642898341
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1281642898351
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1281642898353
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.core",1281642898355
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1281642898362
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1281642898376
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1281642898386
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1281642898396
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1281642898407
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1281642898407
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1281642898418
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1281642898429
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1281642898441
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1281642898446
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1281642898460
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1281642898467
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1281642898471
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1281642898487
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1281642898497
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1281642898509
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1281642898523
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1281642898533
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1281642898542
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1281642898555
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1281642898567
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1281642898567
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1281642898576
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1281642898592
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1281642898603
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1281642898611
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1281642898617
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1281642898628
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1281642898638
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1281642898644
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1281642898655
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1281642898661
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1281642898671
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1281642898687
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1281642898697
os,sysinfo,,,"macosx",1281642898702
arch,sysinfo,,,"x86_64",1281642898702
ws,sysinfo,,,"cocoa",1281642898702
locale,sysinfo,,,"en_US",1281642898702
processors,sysinfo,,,"4",1281642898702
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1281642898702
java.runtime.version,sysinfo,,,"1.6.0_20-b02-279-10M3065",1281642898702
java.specification.name,sysinfo,,,"Java Platform API Specification",1281642898702
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1281642898702
java.specification.version,sysinfo,,,"1.6",1281642898702
java.vendor,sysinfo,,,"Apple Inc.",1281642898702
java.version,sysinfo,,,"1.6.0_20",1281642898702
java.vm.info,sysinfo,,,"mixed mode",1281642898702
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1281642898702
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1281642898702
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1281642898702
java.vm.specification.version,sysinfo,,,"1.0",1281642898702
java.vm.vendor,sysinfo,,,"Apple Inc.",1281642898702
java.vm.version,sysinfo,,,"16.3-b01-279",1281642898702
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281642898746
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281642898798
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281642899570
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281642906458
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281642906541
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281642921608
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281642938872
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281642943005
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281642943314
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281642943398
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281642958408
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281642959158
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281642959233
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643044442
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643053128
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281643080964
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643115435
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281643119957
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643120023
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281643121718
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281643121792
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643131317
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281643134437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643134539
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281643136726
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281643169778
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281643170074
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643186412
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281643191650
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643191744
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281643192618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643215959
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643218548
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1281643219482
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1281643220629
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1281643220826
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281643222596
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281643225106
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1281643227230
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1281643231794
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643360839
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1281643369039
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1281643369291
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1281643369314
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1281643369455
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1281643369594
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643370373
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643373162
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643375611
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643380832
error,log,,,"The resource tree is locked for modifications.",1281643389363
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643389417
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1281643389733
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1281643390061
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1281643390083
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1281643390089
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1281643390132
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1281643390142
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1281643390182
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1281643390209
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1281643390259
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1281643390281
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1281643390314
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1281643390392
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1281643390402
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1281643390458
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643402976
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643404709
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643405543
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643408525
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643412949
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643416877
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643426598
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643429293
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643431261
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643432771
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643435700
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1281643445788
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1281643451253
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281643452429
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281643454321
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1281643456450
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643460615
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643464045
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643464715
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643467659
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643468686
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643479060
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643484333
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643486035
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643486826
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643487428
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643488417
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643489321
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643494081
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643496152
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643498240
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643500213
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643501234
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643509272
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643511798
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643513656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643514485
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643515438
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643516628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643517291
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643521324
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1281643521475
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643523300
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643525369
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643526719
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643527672
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643537641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643539244
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643540333
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643541950
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643544034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643546543
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643547556
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643558206
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1281643580090
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643612415
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643619981
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643626026
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643626607
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643627777
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643637604
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643655932
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643660111
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643662045
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643664133
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643665272
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643668700
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643674207
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643676200
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643678049
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643679136
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643680991
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1281643685781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1281643686495
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1281643687151
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1281643689200
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643702583
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643704760
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643706853
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643708259
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643710147
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1281643713882
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643721002
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643722929
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643724960
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643726290
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281643733172
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281643738162
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281643739174
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1281643741014
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1281643744787
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281643766064
