what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281574881896
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281574883400
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281574917038
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1281574936959
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1281574937828
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281574939312
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281574940261
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281574942728
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281574947407
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575135643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575149433
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575157079
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575181683
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575217441
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575218012
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281575241698
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575249146
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575249409
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575250967
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575255948
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575280806
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575286705
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575287643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575289543
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575297459
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575298229
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281575304406
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575307373
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575315326
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575321015
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575321664
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575328079
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575330634
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1281575347445
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1281575349363
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281575350718
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575354041
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575360322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281575362935
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575364400
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575365026
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575366306
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575412565
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575428657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575893491
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575901364
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575902997
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281575903858
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575906922
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575907676
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575909267
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575909370
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575910166
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575917163
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281575918808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575921959
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575924036
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575925240
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575931469
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281575933679
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575936696
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575938764
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575941490
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575944842
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281575947049
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281575949707
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281577944963
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281577947320
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281577948445
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281577949614
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281577957270
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281577957572
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281577959881
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281577959938
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281577976103
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281577976260
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281577976540
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281577976684
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281577977981
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281577990130
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281577993276
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281577993719
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578006831
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578007946
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578012430
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578014686
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578017023
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281578019589
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578020661
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578021387
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578022670
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578024760
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578027358
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578030641
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281578032669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578035013
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578043383
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281578044459
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281578046520
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281578047222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281578048704
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578049950
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578050967
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578052114
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578053174
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578055534
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578064677
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578066178
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578125407
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578127973
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578826706
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281578829518
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281580104696
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281580106533
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281580269233
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281580312979
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281580318282
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281580326111
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281580458747
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281580472046
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281580483998
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281580563724
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1281580654187
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1281580654469
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1281580654753
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1281580654777
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1281580656480
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1281580656532
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1281580656532
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1281580656533
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1281580656611
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1281580656635
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1281580656650
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1281580658076
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1281580658201
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1281580658351
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1281580658477
stopped,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1281580658477
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1281580661003
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1281580661103
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1281580661153
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1281580661203
stopped,bundle,org.eclipse.jst.server.ui,1.1.100.v20100511,"org.eclipse.jst.server.ui",1281580661204
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1281580661234
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1281580661234
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1281580661256
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1281580661935
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.3.0.v201005250000,"org.eclipse.jpt.eclipselink.core",1281580661968
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.0.0.v201006070001,"org.eclipse.jpt.jaxb.ui",1281580662018
stopped,bundle,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui",1281580662048
stopped,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1281580662048
stopped,bundle,org.eclipse.jpt.db,1.2.200.v201004290000,"org.eclipse.jpt.db",1281580662981
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201004070709,"org.eclipse.datatools.enablement.jdt.classpath",1281580662981
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1281580663140
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1281580663219
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1281580663311
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1281580663312
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1281580663351
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1281580663362
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201002081900,"org.eclipse.jst.common.annotations.ui",1281580663449
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1281580663450
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.500.v201004280901,"org.eclipse.jst.ejb.ui",1281580663464
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.506.v201004211805,"org.eclipse.jst.ws.axis.creation.ui",1281580663692
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1281580663811
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1281580663829
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1281580663861
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1281580664120
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1281580664230
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.creation.ui",1281580664323
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.508.v201006011553,"org.eclipse.jst.ws.creation.ui",1281580664378
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1281580664411
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.204.v201006011553,"org.eclipse.jst.ws.consumption.ui",1281580664416
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1281580664416
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.400.v201005272100,"org.eclipse.jst.servlet.ui",1281580664416
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1281580664494
stopped,bundle,org.eclipse.jst.jee.ui,1.0.300.v201005191301,"org.eclipse.jst.jee.ui",1281580664494
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.400.v201004280900,"org.eclipse.jst.j2ee.navigator.ui",1281580664494
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1281580664595
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.400.v201006030400,"org.eclipse.jst.j2ee.ui",1281580664595
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1281580664631
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.0.v20100525,"org.eclipse.jst.jsf.ui",1281580664663
stopped,bundle,org.eclipse.jst.ws.jaxrs.ui,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.ui",1281580664712
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.100.v201005171604,"org.eclipse.jst.common.project.facet.ui",1281580664763
stopped,bundle,org.eclipse.jst.common.ui,1.0.0.v201005270700,"org.eclipse.jst.common.ui",1281580664911
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.200.v200909290826,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1281580664912
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.100.v201003141853,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1281580665012
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.0.v20100421,"org.eclipse.jst.jsf.facesconfig.ui",1281580665191
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.0.v20100414,"org.eclipse.jst.pagedesigner.jsf.ui",1281580665198
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.0.v20100510,"org.eclipse.jst.pagedesigner",1281580665198
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.0.v20100329,"org.eclipse.jst.jsf.common.ui",1281580665309
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.0.v20100604,"org.eclipse.jst.jsf.facelet.core",1281580665400
stopped,bundle,org.eclipse.jst.jsf.core,1.3.0.v20100602,"org.eclipse.jst.jsf.core",1281580665400
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.2.0.v20100526,"org.eclipse.jst.jsf.standard.tagsupport",1281580665400
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.2.0.v20100308,"org.eclipse.jst.pagedesigner.jsp.core",1281580665400
stopped,bundle,org.eclipse.jst.jsf.common,1.2.0.v20100604,"org.eclipse.jst.jsf.common",1281580665400
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.300.v201005200151,"org.eclipse.wst.jsdt.web.support.jsp",1281580665611
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.ui",1281580665611
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1281580665629
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.creation.core",1281580665733
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1281580665734
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.core",1281580665734
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1281580665734
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.core",1281580665734
stopped,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1281580665734
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1281580665734
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1281580665743
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1281580665801
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1281580666735
stopped,bundle,org.eclipse.rse.importexport,1.2.100.v201003010830,"org.eclipse.rse.importexport",1281580666814
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1281580666836
stopped,bundle,org.eclipse.rse.useractions,1.1.100.v200905272300,"org.eclipse.rse.useractions",1281580666836
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1281580666884
stopped,bundle,org.eclipse.rse.files.ui,3.1.100.v201005221100,"org.eclipse.rse.files.ui",1281580666894
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1281580666986
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1281580667008
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui",1281580669924
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.501.v201004201506,"org.eclipse.wst.wsi.ui",1281580670106
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1281580670205
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1281580670217
stopped,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1281580670232
stopped,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1281580670245
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1281580670265
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.0.v201004290328,"org.eclipse.wst.xsl.ui",1281580671262
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.0.v201004290328,"org.eclipse.wst.xml.xpath.ui",1281580671284
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1281580671337
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1281580671337
stopped,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1281580671337
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1281580671383
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1281580671390
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.300.v201004150600,"org.eclipse.wst.jsdt.support.firefox",1281580671452
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1281580671511
stopped,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1281580671548
